Series_reference,Period,Data_value,Suppressed,Status,Units,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BASQ.SD032620C3,2018.03,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Factories and industrial buildings,New plus altered,Imputed,
BASQ.SD032620C3,2018.06,2.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Factories and industrial buildings,New plus altered,Imputed,
BASQ.SD032620C3,2018.09,14.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Factories and industrial buildings,New plus altered,Imputed,
BASQ.SD032620C3,2018.12,12.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Factories and industrial buildings,New plus altered,Imputed,
BASQ.SD032700C1,2014.12,16.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2015.03,17.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2015.06,17,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2015.09,16,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2015.12,13.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2016.03,15.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2016.06,9.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2016.09,11.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2016.12,10.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2017.03,5.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2017.06,11.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2017.09,10.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2017.12,10.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2018.03,10.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2018.06,8.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2018.09,7.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C1,2018.12,7.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelling error,
BASQ.SD032700C2,2014.12,100.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2015.03,100,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2015.06,93.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2015.09,93.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2015.12,81.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2016.03,84.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2016.06,75.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2016.09,89.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2016.12,88.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2017.03,45.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2017.06,92.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2017.09,85.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2017.12,92.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2018.03,76.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2018.06,69.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2018.09,64.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C2,2018.12,55.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Modelled,
BASQ.SD032700C3,2014.12,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2015.03,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2015.06,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2015.09,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2015.12,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2016.03,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2016.06,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2016.09,10.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2016.12,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2017.03,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2017.06,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2017.09,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2017.12,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2018.03,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2018.06,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2018.09,11.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD032700C3,2018.12,5.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Waikato Region,Farm buildings,New plus altered,Imputed,
BASQ.SD091000A1,2014.12,1.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2015.03,1.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2015.06,1.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2015.09,1.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2015.12,1.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2016.03,1.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2016.06,1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2016.09,1.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2016.12,1.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2017.03,1.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2017.06,1.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2017.09,1.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2017.12,1.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2018.03,1.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2018.06,1.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2018.09,1.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A1,2018.12,1.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelling error,
BASQ.SD091000A2,2014.12,75.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2015.03,75.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2015.06,70.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2015.09,71.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2015.12,68.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2016.03,74.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2016.06,71.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2016.09,71.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2016.12,74.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2017.03,77.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2017.06,76.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2017.09,73.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2017.12,79.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2018.03,77,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2018.06,72.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2018.09,74.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A2,2018.12,81.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Modelled,
BASQ.SD091000A3,2014.12,2.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2015.03,3.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2015.06,1.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2015.09,1.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2015.12,1.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2016.03,3.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2016.06,1.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2016.09,1.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2016.12,1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2017.03,1.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2017.06,2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2017.09,2.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2017.12,1.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2018.03,1.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2018.06,1.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2018.09,3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000A3,2018.12,4.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New,Imputed,
BASQ.SD091000B1,2014.12,8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2015.03,7.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2015.06,8.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2015.09,7.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2015.12,7.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2016.03,7.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2016.06,5.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2016.09,6.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2016.12,6.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2017.03,7.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2017.06,6.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2017.09,6.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2017.12,6.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2018.03,6.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2018.06,6.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2018.09,6.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B1,2018.12,6.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelling error,
BASQ.SD091000B2,2014.12,95.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2015.03,96.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2015.06,98.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2015.09,93.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2015.12,90.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2016.03,93.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2016.06,97.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2016.09,94.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2016.12,91.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2017.03,94.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2017.06,88.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2017.09,85,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2017.12,87.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2018.03,87.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2018.06,85.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2018.09,90,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B2,2018.12,88.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Modelled,
BASQ.SD091000B3,2014.12,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2015.03,0.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2015.06,0.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2015.09,0.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2015.12,0.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2016.03,1.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2016.06,0.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2016.09,0.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2016.12,2.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2017.03,1.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2017.06,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2017.09,0,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2017.12,0.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2018.03,2.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2018.06,0.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2018.09,0.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000B3,2018.12,2.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,Altered,Imputed,
BASQ.SD091000C1,2014.12,2.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2015.03,2.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2015.06,2.8,n,R,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2015.09,2.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2015.12,2.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2016.03,2.5,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2016.06,1.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2016.09,2.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2016.12,2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2017.03,2.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2017.06,2.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2017.09,2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2017.12,2.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2018.03,2.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2018.06,1.9,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2018.09,2.1,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C1,2018.12,2.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelling error,
BASQ.SD091000C2,2014.12,81.4,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
BASQ.SD091000C2,2015.03,81.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
BASQ.SD091000C2,2015.06,78.4,n,R,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
BASQ.SD091000C2,2015.09,78,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
BASQ.SD091000C2,2015.12,74.3,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
BASQ.SD091000C2,2016.03,80.2,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
BASQ.SD091000C2,2016.06,78.7,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
BASQ.SD091000C2,2016.09,77.6,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
BASQ.SD091000C2,2016.12,78.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
BASQ.SD091000C2,2017.03,81.8,n,F,Percent,0,Building Activity Survey - BAS,Building activity quality,Wellington Region,Residential buildings,New plus altered,Modelled,
